application_id,challenge_id,startup_id,ground_truth_technology_fit,ground_truth_problem_fit,ground_truth_sector_fit,ground_truth_experience_fit,ground_truth_team_fit,ground_truth_scalability_fit,ground_truth_revenue_fit,ground_truth_location_fit,ground_truth_eligibility,ground_truth_overall_quality
9020aef9-49c1-4f7a-b6f6-bc244d8b77bd,ef73ef9f-dc66-486b-b172-14af6d121c0a,5a8716b3-a422-441a-a4cf-02bd95f833c4,0.0,5.8,12,100,50,60,100,100,False,35.36
18c26749-0317-42b1-a637-0ad608312316,b5fbf217-84b9-460b-a25a-be0aa4de3950,c76e857b-46d5-4d01-aedf-35a8bb001ec4,0.0,7.6,4,100,50,100,74.0,100,False,35.62
2dcf5b2a-87a6-48e3-adf2-fb42c28e6365,785d8c39-f63d-4e16-afaf-b4669da59ed7,2d7a155d-0388-4f4a-b27e-08eb4619a4e9,33.33,33.2,13,100,90,60,100,100,True,54.94
9cf38b8b-a215-4cf9-9b93-6cd94cc20a2c,ee7cc185-e6f3-41ed-af6b-fbf4a2d996e3,92c4a1f4-4d4a-4869-b96a-4419c78b4303,50.0,26.0,15,100,70,60,100,100,True,56.7
50157d57-bdd0-415e-8473-5d6fa4a59e93,37507323-21b0-4ce2-b823-bddcb528281c,405a0f27-c69a-42bd-a046-4a69fa1bf654,50.0,40.4,16,80,50,60,67.0,100,False,53.03
dfd73722-a181-48a8-ade0-c8165056099a,8c16eb41-a593-4db1-8576-acfb20a95d5d,fa5eccba-49b1-4782-a572-b663117195ca,0.0,4.4,16,100,50,100,100,100,False,37.48
24d14500-2240-410a-a2c7-ac6904792ebd,6f313b7e-04a6-4ad3-bc54-cbea33d1b2a0,f9367a55-9327-441a-9b37-db69481a8ea7,0,-6.0,5,100,90,60,100,100,False,16.3
33d34dc4-cd07-466c-a0a8-048d8c8ca78e,ef73ef9f-dc66-486b-b172-14af6d121c0a,d699852f-e5f9-4ef1-992a-9a963de8ba31,0.0,0.8,17,100,70,60,100,100,False,36.86
f327a8b2-d9b7-45a0-a74f-df51a4df4492,ec805924-9f72-44dd-aa2d-a2a4f2ef4276,e1d9305f-39ce-4734-8b43-a51e8b1257a5,0.0,9.4,11,100,70,30,100,100,False,36.48
9d83e070-5729-4612-af07-943ac77fd8a0,c4ff8043-795c-4939-8a95-953711753ce9,94a060b0-ec26-4cf3-891f-a418f3b78940,0.0,3.2,3,100,50,60,100,100,False,33.94
a39fccd5-53e1-4eff-8c7f-288a42a801cd,6e2f67f9-786d-4e89-ba5e-068c7ddd0b16,d9891192-bab2-4fdc-b6c5-6fe2ae6a942f,50.0,41.2,3,100,70,100,100,100,True,60.54
b5ba878f-4948-4eca-b923-fee9384764fe,6f313b7e-04a6-4ad3-bc54-cbea33d1b2a0,089b0127-9fb0-45af-83e4-a95a4d48d817,0,27.0,20,100,50,30,100,100,True,28.9
f331e452-24d4-4d65-b2a2-5d1e6b2d85a6,34c42a9b-ed9b-4714-90f4-719a0ab75118,9d61f270-482c-4def-a37b-636281e926dd,30,29.0,10,100,70,30,72.0,40,False,44.9
d6e8c347-0b29-40bf-9b25-b38d3e70d955,0661d731-4940-4d47-9684-a27d07ac9a48,028aa565-0784-4a3c-88e2-550c05af0f04,50.0,73.0,100,100,50,60,100,40,True,69.6
2fc7fca9-8c8e-46c3-a795-693ed7512c13,20a74af2-72e1-4308-b616-2deecb436d99,78263579-bb04-49a8-87ea-2013cb181608,100,77.2,18,100,70,100,100,100,True,84.24
3d16c0ba-6b12-4387-9ee7-83d2aa7a3d49,17f1dc4f-32f6-481f-aaf2-59d5506eaf5f,001139e7-cb6c-43f9-97e0-4612010be20c,0.0,3.6,19,100,50,100,100,100,False,37.62
57389b14-8537-427a-8fcd-ec5af36bc8e2,8c16eb41-a593-4db1-8576-acfb20a95d5d,0e94fe1b-7ef7-49d5-960d-59896b775555,0.0,-8.4,4,100,50,30,28.0,100,False,46.62
974d126e-494c-47ee-bd51-4be0253d8fc7,7b33abe6-5813-4f74-a374-5ec39b676bcd,637f9a6d-7626-4d08-ae93-4a695234084e,0.0,1.2,18,20,90,30,100,100,False,25.54
966bd20e-254a-4212-a4eb-c1de8eb4b4ad,4f7ec1ca-4230-4de6-b0a3-47677ae5458e,65814d86-134e-40ff-9ec9-1986faadd78d,0.0,2.8,17,80,90,30,100,100,False,34.76
edfa5008-f157-40f1-bf8f-37b4b8832492,34c42a9b-ed9b-4714-90f4-719a0ab75118,8548f31a-913b-4d70-9125-82d8e74ad21b,100,98.0,100,100,70,60,100,40,True,91.6
ac1e75e0-0fd2-49aa-bf74-e2c8496b5ed0,37507323-21b0-4ce2-b823-bddcb528281c,8da016a1-93a1-4513-be08-698e1b1a59a4,0.0,9.6,14,100,70,60,100,100,False,38.32
4d7f3f35-42a9-447f-b887-0d08fb8b67ba,eafcae4b-3085-4064-aa0c-7c383556dbcb,d14894df-2594-41b4-a607-28d1969bf9e7,50.0,25.8,7,100,50,60,100,100,True,53.86
b3257e18-2907-474b-bf77-b3f9f2dd8b38,fb56d98c-6731-4608-b01a-053bb3fb8acf,df275614-9311-42c0-9832-cef5988114ec,0.0,5.4,11,100,90,100,100,100,False,41.18
03fc8e69-40c9-4aad-b2f5-b3294fddb2e6,a3a55dc2-47e8-44fe-a06a-604dd049b2cd,9c663957-b2fb-49fd-b4d5-b29cf9bc2046,0.0,-2.0,10,100,70,100,100,40,False,34.6
68097f99-b056-45d9-b596-d23072362efe,c4ff8043-795c-4939-8a95-953711753ce9,df7a2718-d960-4e72-8614-32be9ecb8824,30,30.0,10,40,70,60,100,100,False,42.0
39c70927-5354-49ff-9f0c-c8735eb92a6e,0661d731-4940-4d47-9684-a27d07ac9a48,7b7a01c2-c042-40e6-83d8-a9dc3e4a0eba,0.0,-1.0,20,100,50,60,100,40,False,31.8
3987ef61-0327-4fa7-976a-b94b3248dc49,66aada82-23bc-4c98-8377-8df01b1d132e,92a82fc4-217f-45e6-90e2-89e206206a5d,0.0,14.4,11,100,70,100,100,100,False,40.98
8aa4d3be-3d7e-4afe-b8f3-f335cd1c7d85,ab452b12-5473-4fb2-b39c-3efafcc2ad48,fd4c5258-65f0-476c-b88f-36c32d29ce71,0.0,15.0,20,100,70,100,100,100,False,42.0
18465502-9a94-4263-8f1c-d5807cae2355,2cf52316-f696-49ec-a725-0b6df727b6b5,8b6fdb5c-b7d0-4d98-8145-3168d2a24c4b,50.0,49.0,50,100,90,100,100,40,False,65.8
2d65da3a-c0ad-41f1-bc73-f72012d9a63f,e528eb83-f214-4ffd-8fdd-d075a3c70218,23358b52-2345-4b76-81b9-8c1aeaed1193,0.0,2.2,8,80,70,30,100,100,False,31.74
4b838063-2e2d-4b96-9664-632821dc3063,20a74af2-72e1-4308-b616-2deecb436d99,73302c09-3f03-49ac-954d-edef979455e5,30,34.0,50,100,50,30,100,100,False,52.3
120f32e4-838b-46d0-8695-99821da327a8,ea929030-c88a-4386-886c-ee28fb327c28,937f7051-ad12-4b70-aabf-a13fb69ef41f,0.0,24.0,50,100,70,60,100,100,False,64.8
f165b893-f421-48f2-9a4d-498d715eaea6,8dd3b10b-43d2-4148-a68b-2f2d3822a084,aee5dc39-0a66-454d-9879-f471083e4cc4,66.67,40.8,7,100,90,100,100,100,True,67.86
1554fef8-b9a0-4ae6-82f0-09315aaf7e37,f7871cd5-f0da-4689-a03c-13ce99935b0b,35a6d8a7-7ac7-4f10-a94d-58eb0c87128a,0,10.8,12,100,90,30,100,40,False,15.86
917abc59-655f-42d2-81c6-e6e0d00eb673,a361db93-a537-487f-ae2a-bbd166ad2d05,b1f7298a-f560-4e1b-8cb7-ca445374abc9,0.0,-6.0,0,100,90,60,72.0,100,False,34.4
57730ba1-be16-4bb1-bdd3-4182bbd305eb,054b0c11-1d61-479f-a466-3a53c02ac41c,fed14d4a-b7aa-413d-8c0c-d73e3c793af1,0.0,-7.2,2,100,90,100,100,100,False,57.76
b5c5e31c-5b59-431c-9f72-bad16312ce46,6b9511fa-630b-46d9-9da9-89a13ef57a3b,765d299f-3ca6-49fc-89cb-f31a862cbe61,0.0,0.2,13,60,50,100,100,100,False,30.34
0d0a4838-c767-4414-ba3f-9dc824d78c99,914ef79f-a7d5-4d9c-83d2-4aaddd4ab194,425d7fad-4aa2-44f3-82a3-7e088880ac06,60,91.0,100,100,50,60,100,100,True,71.2
be7abf4b-14bb-4322-a5f3-87eec714f70b,37507323-21b0-4ce2-b823-bddcb528281c,765d299f-3ca6-49fc-89cb-f31a862cbe61,50.0,30.4,16,60,50,100,100,100,False,51.68
752542ad-cf34-4142-aa5c-2d864d00d41a,81dec053-8422-43eb-a339-fc1bd5b50d1d,bda128de-4019-439c-a44b-d004991b73a5,30,24.8,7,100,50,100,100,100,False,49.66
dae5f8b2-56c4-4f56-a737-0477634aadd2,481c093a-286b-4170-a785-d71a646f547d,50ec26a5-eb2c-4ba8-b540-0d38e63e5c25,100,66.6,4,100,70,30,100,100,True,77.22
4924db3b-b2af-4e66-9238-b710e25bb8df,6b9511fa-630b-46d9-9da9-89a13ef57a3b,f76e4380-b087-418a-92f4-f49e01759b49,0.0,11.2,13,100,90,30,100,100,False,39.04
86abd6fd-2647-446a-8645-a9dc5d7ee3ff,bbd7135d-3d8b-4dae-bfee-367dbf4c0cfc,8a0d23b5-0150-4c2e-97df-d6e47839e538,0.0,3.4,16,100,90,60,100,100,False,39.28
f4a2b550-8921-446b-8a61-e18b7b940fbb,c8559569-f080-4d3f-b9fb-d404aaeaea5e,197a82c2-a599-46fe-86ce-9b9ed0522b1a,0,6.6,4,100,50,30,100,100,False,13.22
8b57e53b-5981-4a64-8cf6-79c9f7bb37fb,20a74af2-72e1-4308-b616-2deecb436d99,3d468514-3985-4583-8f86-4d714a081b8d,0.0,4.2,8,100,90,30,100,40,False,34.14
8b51a276-ea9b-4730-b9c3-c9853227b0d3,c12acd50-273c-4856-b50f-15ad96406571,e0652666-ace8-4b09-9d3b-4c2c45ab2338,0.0,7.4,16,100,50,100,100,100,False,58.08
c818e0ef-dc88-41d4-8432-3e6017a0b66a,c9b924f7-3f8e-482e-9312-9d29d29ca15c,eaef09d5-5e00-4411-9514-e988b44806df,0.0,12.4,16,100,70,30,100,100,False,37.58
366ca60d-f46d-4195-9e41-031f253d9aa4,66aada82-23bc-4c98-8377-8df01b1d132e,9ccdbac7-cc55-4d76-9255-805392c7e10d,30,19.2,8,100,50,30,100,40,False,42.14
73963f3a-857e-4ab2-9ea0-45aff372a95e,d8162f8f-3cfa-4694-88fb-5ae06faec86a,64999aeb-ad01-4749-95c9-6ceacb58d8e1,0,21.4,1,100,50,60,100,40,False,23.38
3c4b6f2a-86f7-495c-961b-4030d8feba34,ab452b12-5473-4fb2-b39c-3efafcc2ad48,17db5ca6-eee9-4cbf-9b63-50139c1e166c,0.0,1.6,14,100,90,60,100,100,False,38.72
30215be1-92b8-4a71-982d-72db03bbcc58,ab452b12-5473-4fb2-b39c-3efafcc2ad48,fc02e78a-6fbf-46ea-a059-e1d0701d02d7,33.33,20.8,12,100,90,100,100,100,True,54.36
0d0ddc2a-d9bd-49c0-95a5-33b040dc08f3,e1bfb432-bb1b-46f0-a4e4-76cce968e7b1,d0adbb40-8c8a-45c5-b3e8-0121af3c4777,100,68.2,3,60,90,30,7.0,40,False,65.79
2d7c203b-8192-4ff4-a7c3-1581c743f5ac,15b46f1c-a3f5-410c-952c-d5705a2be4a5,aa7d3b8d-9e11-4b0a-b196-b4833ebefe40,33.33,28.2,13,100,50,30,32.0,40,True,42.04
c3fefc9d-faa1-47b1-b5d9-a802e951c934,66aada82-23bc-4c98-8377-8df01b1d132e,773eea91-b7c9-43ca-9d88-ea91fc1fffe2,50.0,31.4,16,100,90,30,100,100,True,58.38
ebd66bb8-a68a-452e-903c-6a1de061859f,c6407a8d-c6b5-4631-8445-9fb5474f07c7,be13d337-7940-4b08-a617-adc0393e6ad7,0.0,9.0,15,100,90,30,100,100,False,38.8
40fefe8f-5a8c-4fe4-b4e0-950355cac365,949173bb-98e6-44f5-8862-71f45f0c5487,67ceb51b-dd52-42aa-a57a-efa44de2cdb4,0.0,3.4,6,80,90,100,100,100,False,37.28
67e9b9ed-e6c9-4058-b73f-c869cc69707f,23a5d305-eda0-4e94-8e98-f4c86a0ad297,2f81b94b-fab0-4465-a701-bf212fa7ffb5,33.33,30.4,1,100,90,60,100,100,False,53.18
82b4c392-0e5c-485d-94cd-c6628471158b,bbd7135d-3d8b-4dae-bfee-367dbf4c0cfc,774a4258-3ab7-4af3-9b6d-08774f5e5cfe,0.0,8.8,17,100,50,100,100,100,False,38.46
6c953195-d46d-483e-87a6-ebb4d69de494,a67da432-3c5a-445d-a9b9-607bb83a9650,31bdbde1-fd72-4e72-b3b5-8972f625fe61,0.0,5.0,15,100,90,100,100,100,False,41.5
46d0ea02-4305-4f0a-820d-f5ed3ba695d3,481c093a-286b-4170-a785-d71a646f547d,d69aec5f-d3e7-47d3-adcf-a7247e8cdb89,0.0,-2.0,10,100,50,60,100,100,False,33.6
95df33b0-344f-4a58-b255-3a0e43866e74,c12acd50-273c-4856-b50f-15ad96406571,6e3e1613-35dc-4611-b43b-6881c2636543,0.0,3.6,14,100,90,30,100,100,False,37.62
760a85c7-08a3-4cf9-8ea8-3cd8d1180366,b90cb24f-9d36-494b-97a7-09823f46832b,c786140b-2195-4eaa-a239-c6e15f86b494,0.0,29.0,50,100,70,30,100,100,False,44.3
0d3ef0d1-ec02-40b1-8929-4e3c72ea2cc0,8c16eb41-a593-4db1-8576-acfb20a95d5d,73915788-5d66-4047-918b-43157b205caf,60,93.0,100,100,50,60,100,100,True,71.6
55b164b4-efb0-403f-b38b-14633606904c,e7f45d2f-34cb-419a-8270-bf960d8fe50a,8d7cffff-ca8b-4f14-851d-9c11fa12f5fc,30,24.8,2,60,70,30,100,100,False,41.66
312d1d96-4da8-493b-ba4c-8c3bc52d1da9,8bb16d46-a8ec-4a2c-a51d-cde7d11261e3,7c8bad68-5b41-45c5-b2a4-664d5372bef7,10.0,38.8,2,100,70,30,65.0,100,True,34.71
aaf4a2d1-1895-47d9-9bbc-d7a8842b92dd,af6464d4-e6e9-471d-9c3b-af40fced71c8,af5555e2-a79c-4c97-b52b-2933e79b108a,50.0,42.0,20,100,70,60,89.0,100,True,59.85
a94d5974-81e4-4724-8dfd-7f41c4ac7ad0,481c093a-286b-4170-a785-d71a646f547d,b647f0c7-91ab-4665-939b-1c5e45c7137f,0.0,15.0,50,100,90,100,100,100,False,47.0
64dd3d6b-1e88-4200-b670-f34c7c090eb9,66aada82-23bc-4c98-8377-8df01b1d132e,eb8fffae-e1d3-4800-b6cd-12d0744d557f,0.0,14.6,14,100,50,100,100,40,False,56.32
016a326b-27a7-49ec-8719-056aff0854b8,8b3edffe-86d0-4cdb-8cc0-8b672614e7ff,513c18d6-7397-4023-969f-ee0c02a36338,30,14.2,13,100,50,30,100,100,False,44.64
0b1c0b03-8f9e-4ad9-b5da-7249496940d8,8bb16d46-a8ec-4a2c-a51d-cde7d11261e3,7ba223f1-3093-45ae-8e60-e2442f5a6aea,50.0,42.4,6,100,70,30,100,100,True,57.58
6d4bc376-7be0-4c86-b283-295f198c5935,054b0c11-1d61-479f-a466-3a53c02ac41c,d86840c5-ddfc-489c-8ca1-7ee6e50a8199,0.0,-6.0,5,100,50,30,100,40,False,27.8
5dcfd232-fd6e-4d52-84ba-0707d8b51e73,f7871cd5-f0da-4689-a03c-13ce99935b0b,250bb9e1-312b-4de8-b962-708c4f98ecf2,60,76.0,20,100,90,30,100,100,True,62.7
aaeda9cd-048e-4e87-93c9-1fa32c4a2d89,600c64a8-0925-4dcf-a823-85629ecf3ba1,acabbdd9-aa2e-4593-8257-e8413fc150e9,100,90.0,50,100,70,100,100,100,True,100
7ba209e9-202c-4cdb-b6cf-ab5cc0d1881f,0661d731-4940-4d47-9684-a27d07ac9a48,0659e776-0766-434b-ad31-6eff0218b319,0.0,-9.0,0,100,90,100,100,100,False,37.2
3cf77f28-46a0-494e-9616-8e5d340b983b,6e2f67f9-786d-4e89-ba5e-068c7ddd0b16,8af8f523-830f-4dcb-81e0-00b578b76e15,0.0,10.0,20,100,70,100,100,100,False,41.0
d082472f-d296-4eb8-8944-9b71e38845b9,6649f2a7-84f5-4e94-88b8-38afab9d76f7,b813bfda-9ecb-4a68-81c3-46006f71841c,100,61.2,18,100,70,100,100,100,False,81.04
f429c2ad-42a5-44f5-adab-0d30d33b473e,98b776f3-143a-49e1-afab-2a677ea2f30c,6b312452-9954-40cb-a5b4-af8ad37f776f,0.0,2.2,13,100,70,30,100,100,False,35.24
cd04f581-675f-45c5-97f3-7b1d1212507a,8dd3b10b-43d2-4148-a68b-2f2d3822a084,be13d337-7940-4b08-a617-adc0393e6ad7,33.33,26.6,14,100,90,30,100,100,True,52.22
cb34c45f-9923-464e-8cd2-7740fc56a60a,cee649d5-17c9-4ee1-9fc9-a2073fdd067b,cc91559a-a094-473b-ac41-7ae880ae72a7,0.0,3.4,16,100,50,60,43.0,100,False,32.43
791e62ef-2d99-4356-9a15-f016bbbb6873,46595dde-9e76-4044-950f-b4eb06b14bd5,bc1309b9-2c00-40d1-a931-3e8508977c0e,0.0,10.0,0,80,50,100,62.0,100,False,32.1
3baa3bab-c54a-4ac0-ae8b-aae4bd06a77e,e528eb83-f214-4ffd-8fdd-d075a3c70218,8188de95-e998-4ead-a5bb-d785e8821e74,0,8.8,17,100,70,60,100,100,False,18.46
6f079790-1410-4f74-86a4-c92ab7f1dbdf,aaebbf9c-00ad-4aba-838b-0c0824c87134,a36245d0-c199-448b-9ffe-373dd413eb16,0.0,-4.6,1,100,50,60,8.0,100,False,27.58
858dfd26-b5ed-476b-8c75-249e4d56977d,7b33abe6-5813-4f74-a374-5ec39b676bcd,52930cb5-173c-4129-afe0-5dc71762d9d0,100,65.6,9,100,90,30,57.0,100,True,77.37
d087080e-1083-4386-a404-261789b6fe36,eafcae4b-3085-4064-aa0c-7c383556dbcb,3b4cd7e6-9864-4784-accd-37df92bcbd6f,0.0,7.8,12,100,70,60,30.0,100,False,34.26
3a95f92e-bbf5-4c51-91c8-417e1a68c986,6649f2a7-84f5-4e94-88b8-38afab9d76f7,f0707f93-3550-48c0-b628-b2c7ce1512e2,30,20.4,16,80,70,60,100,100,False,46.68
fe8721ad-054b-4f67-b1ac-1124518df543,98b18b99-09b1-4480-8e0a-e6b62203a9dc,d86840c5-ddfc-489c-8ca1-7ee6e50a8199,0.0,28.0,50,100,50,30,100,40,False,39.1
2df5f8df-10ef-4847-8f51-abc1ae9a8d61,84c1d83e-8cf0-4211-b561-68cb9dd7af42,f475a229-9491-4b84-bc2a-f0be513c3ea7,0.0,8.4,11,40,90,60,100,100,False,30.78
81fbf46a-adff-44cf-a599-7056a226402f,74c6741e-4b17-44b6-bae9-1e967acb7ef7,3d6bbe90-74dd-42f3-b41d-7db1811cd3e7,30,56.0,100,100,50,60,100,40,False,60.2
47808206-6d1e-42ed-9c51-ac95d811767a,e1bfb432-bb1b-46f0-a4e4-76cce968e7b1,ddecefad-6a92-4dd4-a898-b85ef6c81837,0,9.4,1,100,70,60,100,100,False,16.98
576cdbf5-191d-43e7-801e-5442fa4d8334,e7f45d2f-34cb-419a-8270-bf960d8fe50a,e21daf72-de5a-4717-8526-888ee9970067,50.0,35.6,19,80,70,60,100,40,False,53.02
102c12dc-c7fe-41bd-9e40-cb564956f4da,6649f2a7-84f5-4e94-88b8-38afab9d76f7,ad9aa8f5-a6db-4348-8732-5b07afabdd57,0.0,3.0,15,100,50,60,100,100,False,35.1
2bb347a5-b392-4b3b-a9c1-0839151643a3,c3525510-84f1-4703-b98a-c6e507b008a2,a1546a27-5f54-466e-bf0e-a84df06e4a49,0.0,-4.2,12,80,90,100,100,100,False,36.36
5703aedf-da79-48b1-97b2-9584c8004bd2,926fbdad-d167-4455-8dea-3e5697ddb9c4,b1341b0b-753c-4b6e-a147-b775b0eee301,50.0,38.4,6,100,90,30,100,100,True,58.78
e1e2ad70-bc37-4898-9383-4b84a72ced7f,499c8955-5d2a-4cc3-b2cd-8759992b46c0,404a2fd3-daac-4aff-a6f8-a760a64f903f,100,73.0,50,100,90,30,100,100,True,85.1
2b543b78-569d-4e08-96cf-ab0ec920aa63,273f72ff-7975-4a29-8788-f7c6ee5beb8e,6233824c-c881-49a8-bb2d-84c368c32806,30,13.2,3,100,90,60,100,100,False,48.94
8ac98baf-c08a-4a99-ae84-8fdc73646d58,a3a55dc2-47e8-44fe-a06a-604dd049b2cd,215d6dd4-a3fb-4ddd-8ff4-7a8d3c997e7c,33.33,30.4,6,100,50,60,65.0,100,True,47.93
e90e5331-2ea1-426b-9e67-3fbd917cf29a,968c287b-05d3-41cf-934e-75910bd4f94c,39d091f9-bab1-4fd4-8566-693009541f3c,0.0,4.8,12,100,70,30,100,100,False,55.66
de80cea0-8662-4819-999a-8d1398de4cf2,98b18b99-09b1-4480-8e0a-e6b62203a9dc,783925f2-4c8d-4867-93ef-b841ace7f7d8,30,67.0,100,100,70,30,100,100,False,65.9
893c1abc-21d5-47e2-a253-db7af56e494a,c6407a8d-c6b5-4631-8445-9fb5474f07c7,718e7889-323f-41a3-aa7e-4090474b89a2,0.0,25.0,50,100,70,30,100,100,False,43.5
80dfae5d-3654-4ba3-aeea-57095a23f0ef,8dd3b10b-43d2-4148-a68b-2f2d3822a084,423c5368-9907-45ba-8381-7050730e4269,0.0,0.2,3,100,70,100,100,100,False,37.34
b6f6b0dc-eb9c-4208-95d1-4c14aaaef4bd,84c1d83e-8cf0-4211-b561-68cb9dd7af42,29618633-70a6-4a9a-a000-a88e98079320,0.0,7.6,9,100,70,100,100,100,False,39.42
20e69d95-5014-41ff-a24c-99094ea05bb9,2cf52316-f696-49ec-a725-0b6df727b6b5,7d50d587-2b94-4a2c-8fda-2e31be556ea9,0.0,1.2,18,100,70,30,100,100,False,35.54
152eb2e3-dc34-44c4-8016-a21b20e6da95,6e2f67f9-786d-4e89-ba5e-068c7ddd0b16,888615fb-3d8a-4ed9-beef-1a61dd2244bc,0.0,-1.0,15,80,70,60,100,100,False,33.3
091fe1ff-c8b3-431b-8fb9-301ff9223b58,f8b1c77b-8b1e-4961-a578-e34b18d997e4,23f76d13-d2cf-4e86-b342-aa41e69f3747,0.0,12.8,17,100,50,60,100,100,False,37.26
558b290b-ea0a-4fa6-844e-1f097ea76696,f7871cd5-f0da-4689-a03c-13ce99935b0b,cacd1949-80c3-4480-b60c-7152c0f8e598,0.0,10.6,14,100,50,30,6.0,100,False,30.32
dc7fd9ba-c4d8-418c-8e21-9fa9c8bfdd8b,4d5c5653-bf8e-46ce-862e-b3b7e1584ce3,0bd667c9-4cb2-41a9-a7a8-fbd1e58f6de9,30,64.0,100,100,70,100,100,40,False,65.8
101f87a9-7ee3-48ad-8c97-f44d4c3e4085,84c1d83e-8cf0-4211-b561-68cb9dd7af42,2b90c422-34ec-4309-93be-b01b487375f6,0.0,-1.0,20,100,90,30,100,100,False,57.3
b9e0abeb-2868-43e4-92f0-a25307a6b675,914ef79f-a7d5-4d9c-83d2-4aaddd4ab194,c42950cd-60a0-4129-93f7-462260f62685,0.0,26.0,50,100,90,60,67.0,100,False,45.55
f5f9958d-c02d-4eb1-9d3d-93837d628bee,bbd7135d-3d8b-4dae-bfee-367dbf4c0cfc,b801286a-0531-4605-b29e-9d938c42aa93,0.0,15.2,13,100,50,60,100,100,False,37.34
fbc24dbf-eb34-4b7c-bd8d-47530dd1d6de,8bb16d46-a8ec-4a2c-a51d-cde7d11261e3,f9944a96-b4a7-40a4-b001-f10d2a1b6b95,50.0,21.6,4,100,50,30,100,100,True,51.22
b98fd947-045b-434f-ab2b-04e7e199557a,fb56d98c-6731-4608-b01a-053bb3fb8acf,5aec0e46-3747-414a-a905-959e115d6ed1,0.0,-0.6,6,100,70,60,100,100,False,35.48
8ba87ec7-668f-4039-b50a-a55bbb480c25,698cd44e-b2d1-4a5a-9ddf-8a6e6c5867f9,1b57bdcb-d1ff-4c2e-a84d-e32fce92ac12,0.0,39.0,100,80,90,100,66.0,100,False,52.1
86b610b0-8e89-4c41-a1eb-d6f0bbb580b9,bbd7135d-3d8b-4dae-bfee-367dbf4c0cfc,53e20dcc-01f0-4f6c-a0bd-9680bf51794f,0,-4.0,10,100,70,30,100,100,False,13.7
5e10c2a3-82bf-490e-9520-2e8c799a0dfc,5d47c32c-9bdd-4b73-95b2-b9200c65f614,c16bd41f-7237-45af-8d6b-203f985b3be7,0.0,-4.2,2,100,70,60,100,40,False,31.36
ff7b1893-1ae3-4af9-b532-2a786a2ce3ce,c9b924f7-3f8e-482e-9312-9d29d29ca15c,463f1e17-d14e-42e5-84a6-7d6810703834,30,40.0,50,100,70,60,100,100,False,57.0
2b4ec5f1-eca0-403d-8646-4d3492ba3fd3,34c42a9b-ed9b-4714-90f4-719a0ab75118,8a5d39c6-a08a-44f3-880f-47e6beed456c,0.0,6.0,10,100,50,100,70.0,100,False,55.7
16686cf7-746d-43fe-8fc8-4d2c7027d686,04fc0fbc-3d70-4d3a-87dd-38115c9a01a5,0642c23f-c71d-4e86-9368-86177acc6f5a,0.0,12.2,18,100,90,30,100,100,False,39.74
d64fd2eb-fa76-4133-b136-5a85efdb435c,c9ae446d-0cec-4ed8-b1b7-bf7206314550,563f7ced-45e6-4df4-91e4-78af2dcc225e,30,11.0,0,100,70,100,100,40,False,45.2
0cc84150-caca-46a5-8da6-26a129d9d97b,15395a85-614a-40ec-b69a-c59b89e6bae8,6875142e-f274-4956-8288-5689760d63da,0.0,1.2,18,100,50,60,100,40,False,32.04
7ff7db81-e7d9-4ef1-9e5f-e7d02e979d38,ec805924-9f72-44dd-aa2d-a2a4f2ef4276,2aba1675-f0d7-4e27-a670-33b3cd494169,0.0,-3.6,1,100,90,30,100,100,False,34.88
2725f8f6-e967-4ef8-b3e3-01a8f842cad4,5d47c32c-9bdd-4b73-95b2-b9200c65f614,a5bd67db-0b76-4156-9d41-a0f7bc0e51fa,50.0,29.2,13,60,70,60,100,40,False,48.14
5f27622f-9ab0-436b-9a84-e6abe5bde4b0,2cf52316-f696-49ec-a725-0b6df727b6b5,5e7a6bca-3f2e-4911-9e78-e7b0bd6ad84c,50.0,29.6,14,100,50,30,100,100,True,53.82
1b9c8bb7-def8-4004-92f9-b2b1c8c19679,34c42a9b-ed9b-4714-90f4-719a0ab75118,b9396b75-e025-4560-86db-13320125825d,0.0,6.6,4,100,70,60,100,40,False,33.72
bdb44f69-6067-45cc-a844-d5c15718b1ab,e528eb83-f214-4ffd-8fdd-d075a3c70218,fef68efd-78fc-4b7b-9c1b-9c248043c14f,0.0,-4.8,3,100,70,100,100,100,False,36.34
83e1ee9e-dabd-4de0-a15c-08eff645b62d,4ab31420-afd4-45f3-8e51-cb6bf48ca125,5f15af61-c097-455b-ad64-8c1e59a14a8c,0.0,9.4,1,80,50,100,100,100,False,33.98
d194fe08-f000-4cd1-846e-b1dfb48e8c97,81dec053-8422-43eb-a339-fc1bd5b50d1d,d065acb4-b2a5-42ea-9771-95daa2c0be1f,0.0,6.8,17,100,70,60,100,100,False,38.06
ebc36ff6-8ce5-4ad8-871d-628a714cd66f,499c8955-5d2a-4cc3-b2cd-8759992b46c0,db2d8a1f-db0a-44d1-873d-92c041430880,0.0,15.0,20,100,90,60,100,100,False,42.0
86a4a976-96f2-496d-8019-16d52a37d72b,44f895f3-ab52-4c68-be7b-108a8c8f3740,bf993338-1d98-4c1b-822c-1eaffc501e56,0.0,14.0,10,100,90,100,12.0,100,False,38.4
37617325-3638-4951-89ea-5b377dccd816,3beb567e-55ca-481a-a6d8-09cc8c0ef3dc,ad9aa8f5-a6db-4348-8732-5b07afabdd57,100,66.4,16,100,50,60,100,100,False,77.88
